timestamp,clientcon,clientcon_active,clientcon_idle,CPU,Mem,in,out
1617256800,1226,902,324,7,19,28,26
1617278400,1103,833,270,7,18,16,16
1617300000,1099,826,273,5,18,9,9
1617321600,1115,848,267,5,18,9,9
1617343200,1064,801,263,5,18,8,7
1617364800,1059,791,267,6,18,12,11
1617386400,1062,790,272,6,18,7,7
1617408000,1062,790,272,6,18,8,8
1617429600,1057,797,260,6,18,9,8
1617451200,1064,796,268,5,18,9,9
1617472800,1073,804,269,7,18,8,8
1617494400,1097,813,283,6,18,8,7
1617516000,1073,806,266,6,18,19,18
1617537600,1053,802,251,6,18,13,13
1617559200,1078,805,272,5,17,7,7
1617580800,1076,809,267,6,18,8,8
1617602400,1084,813,271,6,18,21,20
1617624000,1056,794,263,6,17,12,11
1617645600,1347,950,397,10,19,45,44
1617667200,1442,1021,420,11,20,44,45
1617688800,1231,910,321,8,19,16,15
1617710400,1126,841,285,7,18,14,14
1617732000,1424,1018,406,10,20,38,35
1617753600,1493,1048,445,10,20,33,32
1617775200,1231,895,336,7,19,19,18
1617796800,1140,845,295,6,19,14,13
1617818400,1434,1008,425,10,20,49,48
1617840000,1487,1056,432,11,21,60,59
1617861600,1245,901,344,7,20,19,18
1617883200,1143,843,300,6,19,18,18
1617904800,1426,990,436,10,20,42,40
1617926400,1475,1034,442,10,20,41,41
1617948000,1244,903,341,8,20,17,17
1617969600,1170,854,316,7,19,15,14
1617991200,1407,987,420,10,20,41,40
1618012800,1427,1009,418,10,20,50,48
1618034400,1166,830,337,7,19,19,19
1618056000,1094,785,309,6,19,14,13
1618077600,1101,784,317,6,19,10,10
1618099200,1095,786,309,7,18,12,11
1618120800,1057,781,277,6,19,11,11
1618142400,1029,763,266,6,18,12,11
1618164000,1056,765,290,6,18,8,7
1618185600,1044,765,278,6,18,8,7
1618207200,1037,760,277,6,18,10,9
1618228800,1017,751,266,6,18,17,16
1618250400,1341,932,409,9,19,41,39
1618272000,1446,1004,443,11,20,45,44
1618293600,1212,871,341,8,19,18,18
1618315200,1125,805,321,7,19,10,11
1618336800,1398,951,447,10,20,41,42
1618358400,1490,1003,486,11,20,54,56
1618380000,1239,876,362,9,20,37,40
1618401600,1152,814,338,7,19,14,17
1618423200,1418,963,455,11,20,60,61
1618444800,1450,994,456,13,20,67,71
1618464600,1085,792,293,12,19,11,25
1618466400,1073,783,290,6,19,13,25
1618468200,1041,769,272,6,19,7,19
1618470000,1029,759,270,5,19,9,21
1618471800,1043,758,285,9,19,15,29
1618473600,1025,747,279,6,19,40,51
1618475400,1031,746,285,5,19,7,20
1618477200,1033,748,285,6,19,7,19
1618479000,1012,743,269,9,19,6,20
1618480800,1013,741,272,8,19,6,18
1618482600,1000,745,256,10,18,6,17
1618484400,992,740,252,6,19,5,17
1618486200,1047,750,296,9,19,10,21
1618488000,1051,756,295,6,19,11,23
1618489800,1032,752,280,6,19,14,27
1618491600,1073,766,307,6,19,10,24
1618493400,1122,798,324,10,19,14,29
1618495200,1192,819,373,9,19,23,36
1618497000,1285,867,418,9,19,27,37
1618498800,1411,931,479,12,20,42,57
1618500600,1409,973,436,15,20,83,109
1618502400,1375,966,410,12,20,64,74
1618504200,1473,1006,468,10,20,37,45
1618506000,1538,1057,482,9,20,44,59
1618507800,1496,1027,468,12,20,40,52
1618509600,1445,1017,428,10,20,39,48
1618511400,1432,989,443,10,20,98,104
1618513200,1405,981,424,9,20,73,79
1618515000,1394,973,421,12,20,24,31
1618516800,1455,998,457,9,20,50,58
1618518600,1432,987,445,13,20,146,154
1618520400,1445,992,453,10,20,41,47
1618522200,1454,1007,448,12,20,34,39
1618524000,1474,1008,466,11,20,38,42
1618525800,1438,990,448,12,20,34,39
1618527600,1381,973,408,10,20,63,68
1618529400,1314,943,371,13,20,74,82
1618531200,1295,938,357,10,20,145,144
1618533000,1240,903,337,10,20,50,52
1618534800,1196,880,317,7,20,50,52
1618536600,1170,866,305,9,19,25,30
1618538400,1137,846,291,8,19,41,48
1618540200,1111,830,281,8,19,58,59
1618542000,1093,804,290,8,19,46,47
1618543800,1078,805,274,11,19,14,18
1618545600,1087,804,283,8,19,10,15
1618547400,1096,811,285,6,19,15,22
1618549200,1076,798,278,7,19,43,51
1618551000,1052,781,271,8,19,15,23
1618552800,1057,782,275,5,19,8,16
1618554600,1032,774,259,5,19,6,14
1618556400,1041,767,274,5,19,7,15
1618558200,1049,771,278,8,19,18,26
1618560000,1063,769,294,7,19,39,45
1618561800,1029,759,271,5,19,7,14
1618563600,1046,772,275,6,19,6,13
1618565400,1028,769,259,9,19,6,14
1618567200,1028,762,266,8,18,6,8
1618569000,1026,763,263,8,18,6,8
1618570800,1011,760,251,8,18,5,6
1618572600,1016,765,251,9,19,6,10
1618574400,1019,766,253,5,19,6,8
1618576200,1049,771,278,6,19,8,11
1618578000,1127,810,318,6,19,11,14
1618579800,1159,819,340,10,19,15,20
1618581600,1163,838,324,7,19,17,20
1618583400,1316,900,415,9,20,29,33
1618585200,1410,965,445,12,20,62,70
1618587000,1380,982,398,14,20,68,79
1618588800,1442,985,456,13,20,89,92
1618590600,1446,998,448,12,20,58,65
1618592400,1434,974,461,10,20,36,40
1618594200,1362,916,446,13,20,26,35
1618596000,1385,933,452,10,20,30,33
1618597800,1340,928,412,8,20,36,38
1618599600,1263,888,374,10,20,32,36
1618601400,1295,907,389,12,20,26,31
1618603200,1365,930,435,12,20,28,29
1618605000,1346,932,414,12,20,27,29
1618606800,1403,943,461,14,20,26,29
1618608600,1375,945,430,19,20,59,61
1618610400,1381,945,436,12,21,44,48
1618612200,1396,943,452,12,21,49,52
1618614000,1305,909,396,11,21,23,26
1618615800,1315,915,400,15,20,15,20
1618617600,1300,893,407,10,20,17,20
1618619400,1234,862,372,10,20,21,21
1618621200,1218,851,367,10,20,39,41
1618623000,1148,819,329,13,20,49,53
1618624800,1133,810,323,9,20,30,32
1618626600,1103,798,305,8,20,35,36
1618628400,1078,790,288,8,20,28,29
1618630200,1059,792,267,9,20,16,18
1618632000,1056,778,278,7,20,9,11
1618633800,1028,764,263,9,19,10,12
1618635600,1062,775,287,9,19,7,9
1618637400,1025,764,261,10,19,11,14
1618639200,1009,763,246,6,19,8,10
1618641000,997,746,251,6,19,8,9
1618642800,993,742,251,7,19,10,12
1618644600,1020,754,266,9,19,17,20
1618646400,1013,751,262,7,20,43,44
1618648200,1010,746,264,6,19,11,13
1618650000,1010,748,262,8,19,7,10
1618651800,1004,739,265,11,19,8,13
1618653600,1011,738,272,8,19,7,9
1618655400,1004,749,255,6,19,8,10
1618657200,990,734,256,6,19,7,9
1618659000,990,739,251,8,19,8,11
1618660800,997,742,255,6,19,7,10
1618662600,1009,743,266,6,19,11,13
1618664400,993,739,254,6,19,10,12
1618666200,984,738,246,12,19,10,13
1618668000,997,748,249,7,19,10,11
1618669800,997,747,250,7,19,11,12
1618671600,993,738,255,8,19,9,10
1618673400,983,742,241,9,19,10,12
1618675200,997,754,243,6,19,11,10
1618677000,976,730,246,7,19,30,29
1618678800,1000,750,250,6,19,8,9
1618680600,995,743,252,7,19,12,11
1618682400,991,740,250,8,19,12,13
1618684200,966,733,233,10,18,34,34
1618686000,981,728,253,9,19,40,41
1618687800,980,732,248,11,19,12,17
1618689600,982,729,253,7,19,8,9
1618691400,984,743,242,7,19,43,43
1618693200,966,727,239,6,19,33,33
1618695000,972,735,237,9,19,21,23
1618696800,966,724,242,7,19,9,10
1618698600,952,723,229,6,18,8,9
1618700400,960,725,235,9,18,9,10
1618702200,959,726,232,9,18,8,12
1618704000,942,718,224,6,18,11,13
1618705800,949,720,229,6,18,9,11
1618707600,946,721,224,7,19,12,13
1618709400,950,722,228,9,19,8,12
1618711200,944,717,226,6,19,7,9
1618713000,952,719,233,6,19,8,9
1618714800,944,723,221,5,19,9,12
1618716600,966,722,243,10,19,8,11
1618718400,947,716,232,5,18,8,9
1618720200,938,716,222,5,18,12,14
1618722000,951,704,246,6,18,9,11
1618723800,930,694,236,9,18,7,10
1618725600,925,706,219,6,18,6,8
1618727400,917,691,227,5,18,7,9
1618729200,945,708,237,5,18,9,11
1618731000,927,702,224,8,18,14,18
1618732800,929,705,224,7,18,41,42
1618734600,917,693,224,8,19,45,45
1618736400,922,700,222,5,18,35,35
1618738200,906,693,213,9,18,5,9
1618740000,908,691,217,6,18,4,6
1618741800,897,698,199,7,18,4,6
1618743600,893,688,204,6,18,4,6
1618745400,879,690,190,8,18,4,7
1618747200,915,705,210,4,18,6,8
1618749000,896,695,202,5,18,6,8
1618750800,918,699,219,8,18,7,10
1618752600,915,700,215,7,18,10,14
1618754400,922,703,219,4,18,7,10
1618756200,911,704,207,5,18,8,10
1618758000,907,696,211,6,18,7,8
1618759800,914,698,216,8,18,7,11
1618761600,942,713,229,5,18,7,8
1618763400,927,710,217,6,18,7,9
1618765200,939,706,234,6,18,7,8
1618767000,954,718,236,10,18,8,10
1618768800,958,711,247,5,18,7,8
1618770600,944,726,218,5,18,8,9
1618772400,933,715,218,5,18,8,9
1618774200,934,710,224,7,18,8,10
1618776000,948,714,234,6,18,25,26
1618777800,946,712,235,5,18,8,9
1618779600,927,703,225,6,18,6,10
1618781400,935,712,223,9,18,6,9
1618783200,928,710,218,6,18,5,6
1618785000,940,724,216,9,18,6,8
1618786800,948,717,231,5,18,7,9
1618788600,956,722,234,8,18,8,11
1618790400,942,719,223,5,18,8,9
1618792200,942,708,235,5,18,9,10
1618794000,950,720,231,5,18,8,10
1618795800,950,718,232,10,18,8,12
1618797600,969,729,240,7,18,8,9
1618799400,952,725,226,6,18,8,10
1618801200,959,725,234,9,18,9,11
1618803000,933,720,214,8,18,9,12
1618804800,941,725,215,5,18,10,12
1618806600,929,721,208,5,18,11,12
1618808400,925,715,210,5,18,8,10
1618810200,937,719,217,8,18,8,12
1618812000,932,715,217,5,18,6,7
1618813800,910,709,201,6,18,10,12
1618815600,924,705,219,4,18,15,17
1618817400,925,705,220,8,18,16,20
1618819200,922,699,224,6,18,40,41
1618821000,918,700,218,6,18,38,38
1618822800,916,699,218,5,18,5,7
1618824600,908,693,215,8,18,5,9
1618826400,908,696,211,6,18,4,6
1618828200,901,694,207,8,18,5,7
1618830000,920,706,215,8,18,4,6
1618831800,911,699,211,9,18,6,9
1618833600,912,700,211,6,18,34,36
1618835400,930,710,220,6,18,41,43
1618837200,980,731,249,6,18,24,26
1618839000,1042,751,291,9,19,17,21
1618840800,1080,789,291,7,19,16,19
1618842600,1249,850,399,11,19,29,38
1618844400,1330,901,429,13,19,69,79
1618846200,1327,920,407,15,20,60,64
1618848000,1414,948,466,11,20,77,90
1618849800,1392,971,421,10,20,80,87
1618851600,1417,983,434,11,20,95,98
1618853400,1432,998,434,15,20,85,92
1618855200,1400,986,413,11,20,42,48
1618857000,1355,983,371,10,20,71,76
1618858800,1311,958,353,11,20,87,90
1618860600,1345,971,373,14,20,75,80
1618862400,1361,975,386,11,20,85,88
1618864200,1387,1015,373,9,20,41,46
1618866000,1405,1006,399,9,20,27,31
1618867800,1420,1020,400,20,21,63,68
1618869600,1463,1024,439,11,21,88,92
1618871400,1411,1021,389,12,21,83,92
1618873200,1405,1014,391,8,21,28,39
1618875000,1337,986,351,12,20,56,57
1618876800,1279,948,331,7,20,38,38
1618878600,1236,916,320,9,20,28,40
1618880400,1208,904,303,7,20,51,52
1618882200,1193,882,311,14,20,35,40
1618884000,1160,876,284,8,20,24,31
1618885800,1118,857,260,8,19,25,27
1618887600,1125,846,279,6,19,13,15
1618889400,1145,850,294,8,19,17,24
1618891200,1086,832,254,6,19,13,15
1618893000,1074,814,260,6,19,17,19
1618894800,1052,797,255,6,19,17,18
1618896600,1040,794,246,10,19,12,17
1618898400,1026,786,241,7,19,11,12
1618900200,1031,792,239,5,19,8,10
1618902000,1043,798,245,6,19,9,11
1618903800,1020,777,243,7,18,14,19
1618905600,1034,790,245,6,19,42,42
1618907400,1012,767,246,5,19,36,37
1618909200,1009,764,244,5,19,8,10
1618911000,1012,768,245,7,19,8,12
1618912800,1022,764,257,6,19,8,12
1618914600,988,758,230,7,18,7,10
1618916400,986,761,226,5,18,7,9
1618918200,1012,774,238,10,18,7,11
1618920000,1026,779,248,5,18,7,9
1618921800,1031,778,254,6,18,9,11
1618923600,1057,791,266,6,19,14,16
1618925400,1094,809,285,10,19,15,19
1618927200,1153,836,317,6,19,17,20
1618929000,1293,903,390,7,19,26,28
1618930800,1363,957,406,10,20,30,32
1618932600,1421,992,429,12,20,36,41
1618934400,1444,1019,425,12,20,111,113
1618936200,1459,1012,446,16,20,72,77
1618938000,1506,1027,480,10,20,44,49
1618939800,1464,1028,436,16,20,46,53
1618941600,1412,1014,398,15,20,46,54
1618943400,1390,1005,385,13,20,64,72
1618945200,1360,977,383,9,20,55,60
1618947000,1373,961,412,12,20,29,39
1618948800,1385,982,403,14,20,21,62
1618950600,1375,985,389,13,20,32,44
1618952400,1467,1011,456,17,20,39,42
1618954200,1395,1023,371,12,21,53,68
1618956000,1457,1039,418,11,21,82,86
1618957800,1428,1042,386,15,21,60,66
1618959600,1389,1023,366,12,20,41,48
1618961400,1367,1010,357,13,20,48,55
1618963200,1295,966,329,10,20,60,66
1618965000,1287,944,344,9,20,42,47
1618966800,1239,914,325,8,20,36,41
1618968600,1195,897,297,11,20,15,34
1618970400,1191,899,292,11,19,30,37
1618972200,1185,890,294,7,20,22,27
1618974000,1168,889,279,6,20,13,19
1618975800,1211,893,317,7,20,17,23
1618977600,1176,878,298,7,20,20,25
1618979400,1130,844,285,7,19,25,42
1618981200,1112,834,278,7,19,19,25
1618983000,1084,831,253,7,19,10,16
1618984800,1092,830,262,7,19,10,17
1618986600,1062,805,257,7,19,14,23
1618988400,1076,808,268,5,19,10,16
1618990200,1072,806,266,5,19,12,18
1618992000,1092,809,283,6,20,40,45
1618993800,1091,806,285,6,19,7,14
1618995600,1095,809,286,6,19,6,12
1618997400,1062,801,261,6,19,6,12
1618999200,1047,798,249,6,19,5,11
1619001000,1035,796,239,7,19,8,13
1619002800,1039,796,244,10,18,7,12
1619004600,1035,795,240,5,19,9,16
1619006400,1066,809,257,6,19,7,12
1619008200,1071,813,258,6,19,11,18
1619010000,1121,832,289,6,19,23,29
1619011800,1167,883,284,6,19,19,26
1619013600,1199,889,309,9,19,21,28
1619015400,1341,955,386,12,20,70,76
1619017200,1415,982,432,10,20,56,43
1619019000,1454,1023,431,10,20,36,50
1619020800,1483,1027,455,10,20,58,62
1619022600,1530,1013,517,12,20,58,73
1619024400,1539,1046,494,10,20,67,76
1619026200,1554,1062,492,12,20,49,68
1619028000,1489,1050,438,10,20,27,32
1619029800,1457,1015,443,10,20,29,35
1619031600,1407,987,420,9,20,41,46
1619033400,1429,992,437,9,20,42,46
1619035200,1449,1011,438,9,20,48,54
1619037000,1446,1008,438,10,20,33,40
1619038800,1505,1024,481,11,20,51,55
1619040600,1489,1030,459,22,21,63,76
1619042400,1428,1017,411,27,21,80,111
1619044200,1434,1008,425,28,21,75,93
1619046000,1417,1006,410,26,21,66,82
1619047800,1314,950,364,24,21,33,67
1619049600,1260,931,329,18,21,32,50
1619051400,1291,920,371,8,20,21,33
1619053200,1287,924,363,8,20,33,44
1619055000,1233,897,336,6,20,19,35
1619056800,1200,888,312,7,20,16,29
1619058600,1230,893,337,7,20,17,29
1619060400,1208,876,332,6,20,15,27
1619062200,1220,869,351,7,20,14,27
1619064000,1176,862,314,8,20,46,59
1619065800,1158,837,321,8,20,34,50
1619067600,1145,835,310,7,20,28,36
1619069400,1120,825,295,6,20,20,26
1619071200,1125,833,292,6,20,10,16
1619073000,1098,809,289,5,20,8,14
1619074800,1103,819,284,6,20,8,14
1619076600,1077,810,267,5,20,21,28
1619078400,1086,804,283,4,19,53,58
1619080200,1094,800,295,5,19,7,14
1619082000,1076,794,282,5,19,9,16
1619083800,1073,787,286,5,19,6,13
1619085600,1055,793,262,5,20,6,13
1619087400,1047,793,254,5,19,7,14
1619089200,1060,792,269,6,19,8,13
1619091000,1079,796,283,6,19,7,13
1619092800,1099,798,302,6,19,8,14
1619094600,1107,807,300,6,19,11,18
1619096400,1164,820,344,7,19,14,25
1619098200,1190,855,336,6,19,16,23
1619100000,1182,846,336,7,20,20,28
1619101800,1342,917,425,11,20,28,39
1619103600,1442,966,476,10,20,28,42
1619105400,1461,986,475,17,21,66,97
1619107200,1494,1022,472,12,21,83,103
1619109000,1469,1007,462,11,21,44,66
1619110800,1526,1030,497,10,20,44,50
1619112600,1473,1036,437,12,20,41,49
1619114400,1433,1008,426,10,20,32,40
1619116200,1410,1025,385,9,21,33,42
1619118000,1368,988,380,10,21,57,78
1619119800,1358,982,375,9,20,42,58
1619121600,1392,1009,383,9,20,25,39
1619123400,1450,1031,419,12,20,42,48
1619125200,1440,1014,426,11,21,61,69
1619127000,1360,979,381,10,20,44,48
1619128800,1337,964,373,9,20,35,56
1619130600,1306,946,361,9,20,55,62
1619132400,1282,938,343,9,20,26,35
1619134200,1272,933,339,9,20,19,31
1619136000,1261,921,340,8,20,20,27
1619137800,1204,894,310,8,20,23,31
1619139600,1190,856,334,7,20,23,30
1619141400,1182,859,324,8,20,38,45
1619143200,1169,862,307,7,20,16,22
1619145000,1126,847,279,7,20,13,22
1619146800,1116,836,280,6,20,16,29
1619148600,1072,800,272,6,20,13,29
1619150400,1070,818,252,7,20,17,30
1619152200,1066,813,253,11,20,44,54
1619154000,1066,801,264,6,19,20,34
1619155800,1079,798,281,9,19,15,28
1619157600,1066,797,269,6,19,14,26
1619159400,1029,777,252,7,19,20,35
1619161200,1024,775,250,6,19,10,23
1619163000,1026,776,249,4,19,13,18
1619164800,1018,771,246,5,19,42,47
1619166600,1041,780,262,6,19,42,46
1619168400,1055,782,272,6,19,10,15
1619170200,1082,779,303,5,19,9,11
1619172000,1027,761,266,7,19,9,12
1619173800,1040,771,268,8,19,8,11
1619175600,1027,769,258,5,19,8,11
1619177400,1033,771,262,5,19,6,9
1619179200,1046,771,275,6,19,6,9
1619181000,1065,794,272,6,19,9,15
1619182800,1128,795,333,6,19,19,19
1619184600,1144,820,324,7,20,14,18
1619186400,1170,830,340,8,20,16,20
1619188200,1344,915,429,11,20,59,60
1619190000,1387,955,433,11,20,40,45
1619191800,1425,998,427,9,20,32,37
1619193600,1458,1010,448,13,21,37,39
1619195400,1464,1033,431,12,21,73,80
1619197200,1453,1015,438,11,21,80,90
1619199000,1499,1055,444,11,21,62,72
1619200800,1408,1018,390,10,21,52,68
1619202600,1436,1036,400,11,21,31,61
1619204400,1394,988,405,12,21,23,46
1619206200,1351,991,360,11,21,20,32
1619208000,1378,1025,353,15,21,35,49
1619209800,1441,1033,408,13,21,57,70
1619211600,1454,1025,428,13,21,76,90
1619213400,1184,822,362,11,20,73,89
1619215200,950,652,299,9,20,45,63
1619217000,929,655,274,7,20,33,55
1619218800,991,705,286,9,20,29,53
1619220600,960,685,275,8,20,22,37
1619222400,896,662,234,6,20,26,41
1619224200,877,656,221,8,19,17,35
1619226000,842,624,218,6,19,14,32
1619227800,805,610,195,5,19,14,31
1619229600,772,601,171,5,19,10,29
1619231400,754,593,161,5,19,9,27
1619233200,735,583,152,5,19,6,25
1619235000,745,582,163,5,19,9,27
1619236800,744,579,165,6,19,13,34
1619238600,728,576,152,5,19,19,41
1619240400,721,566,155,5,18,22,42
1619242200,688,549,139,4,18,15,35
1619244000,665,535,130,5,18,16,36
1619245800,671,535,136,5,18,8,27
1619247600,677,536,141,6,19,6,24
1619249400,674,535,139,6,19,13,26
1619251200,673,530,144,6,19,31,45
1619253000,670,527,143,7,19,43,54
1619254800,657,522,135,5,18,8,20
1619256600,652,521,131,6,19,6,19
1619258400,665,518,147,4,18,5,18
1619260200,671,518,153,4,18,4,17
1619262000,658,518,140,4,18,4,16
1619263800,656,516,140,4,18,5,18
1619265600,651,518,133,4,18,4,16
1619267400,653,522,132,5,18,6,18
1619269200,677,529,148,4,18,6,18
1619271000,692,534,157,4,18,5,18
1619272800,684,535,149,5,18,5,17
1619274600,699,536,163,4,18,7,19
1619276400,693,539,154,4,18,7,18
1619278200,691,538,153,5,18,7,17
1619280000,698,543,154,5,18,10,21
1619281800,692,543,149,4,18,6,18
1619283600,694,545,149,5,18,6,17
1619285400,703,548,155,5,18,8,20
1619287200,683,540,144,5,18,8,19
1619289000,697,547,150,4,18,8,20
1619290800,688,530,157,8,18,6,17
1619292600,682,534,148,7,18,5,16
1619294400,692,542,150,6,18,11,23
1619296200,710,549,162,5,18,12,23
1619298000,707,539,168,5,18,8,20
1619299800,702,542,160,4,18,8,20
1619301600,687,545,143,5,18,7,18
1619303400,694,542,152,6,18,10,22
1619305200,710,546,164,4,18,12,29
1619307000,670,545,125,4,18,12,26
1619308800,684,553,131,5,18,9,21
1619310600,675,545,129,7,18,14,26
1619312400,675,552,123,6,18,8,20
1619314200,673,560,114,5,18,7,19
1619316000,686,562,124,5,18,7,19
1619317800,684,562,122,6,18,17,29
1619319600,679,560,119,6,18,9,21
1619321400,678,558,121,4,18,5,18
1619323200,684,563,121,4,18,8,19
1619325000,664,554,110,8,18,22,34
1619326800,673,555,119,4,18,15,27
1619328600,683,561,122,4,18,7,19
1619330400,688,560,128,4,18,4,15
1619332200,671,560,112,4,18,5,17
1619334000,676,561,115,5,18,7,19
1619335800,660,551,109,4,18,35,45
1619337600,654,550,104,4,18,39,49
1619339400,678,554,124,5,18,4,16
1619341200,680,548,132,7,18,5,17
1619343000,679,554,125,4,17,4,15
1619344800,661,546,115,5,18,4,16
1619346600,665,548,117,4,18,4,16
1619348400,652,546,106,5,17,4,16
1619350200,658,543,115,4,17,4,16
1619352000,668,546,122,5,18,5,16
1619353800,661,539,122,5,18,7,19
1619355600,672,541,132,6,18,7,18
1619357400,653,542,111,5,18,9,21
1619359200,649,538,111,4,17,10,24
1619361000,671,546,125,5,18,8,20
1619362800,671,549,122,4,18,6,18
1619364600,665,556,109,4,18,11,21
1619366400,671,552,119,5,18,13,21
1619368200,680,557,123,4,18,7,15
1619370000,689,551,138,5,17,7,15
1619371800,690,552,138,3,18,6,14
1619373600,699,557,142,4,18,6,14
1619375400,675,551,125,4,18,11,19
1619377200,680,552,128,4,18,15,25
1619379000,686,558,128,5,18,14,23
1619380800,706,556,150,4,18,7,15
1619382600,675,542,132,4,18,8,17
1619384400,681,546,135,5,18,8,22
1619386200,666,544,122,5,18,9,27
1619388000,685,545,141,6,18,7,16
1619389800,691,546,145,4,18,7,17
1619391600,680,534,146,4,17,7,15
1619393400,671,523,148,4,18,6,15
1619395200,659,526,133,4,18,6,13
1619397000,651,517,133,4,18,6,13
1619398800,657,511,146,4,18,4,12
1619400600,662,519,143,3,18,6,14
1619402400,685,534,151,4,18,4,11
1619404200,663,527,136,3,18,4,12
1619406000,665,535,130,5,18,10,17
1619407800,655,538,117,4,18,17,24
1619409600,685,540,145,4,17,5,13
1619411400,684,539,146,4,18,7,16
1619413200,672,538,134,5,18,7,15
1619415000,666,538,127,4,18,5,13
1619416800,652,525,127,4,18,5,15
1619418600,663,529,134,4,18,4,13
1619420400,658,528,130,5,18,13,23
1619422200,633,526,107,4,18,12,22
1619424000,632,525,107,11,18,36,44
1619425800,645,522,123,4,17,4,14
1619427600,651,526,125,4,17,3,13
1619429400,638,524,115,4,17,3,13
1619431200,645,519,126,4,17,3,13
1619433000,653,519,134,3,17,3,14
1619434800,639,521,118,6,17,4,17
1619436600,651,531,120,3,17,4,15
1619438400,673,535,139,5,17,4,14
1619440200,696,545,151,4,18,7,17
1619442000,746,561,185,8,18,9,20
1619443800,773,586,186,5,18,17,27
1619445600,909,631,277,6,18,16,27
1619447400,1050,696,353,10,19,28,40
1619449200,1114,761,352,10,19,35,52
1619451000,1188,795,393,12,20,54,71
1619452800,1184,811,373,10,20,41,54
1619454600,1174,830,344,10,20,60,76
1619456400,1173,836,337,8,20,39,60
1619458200,1210,827,383,9,20,41,71
1619460000,1224,849,375,7,20,28,63
1619461800,1139,812,327,7,20,23,46
1619463600,1065,795,270,8,19,25,48
1619465400,1092,782,310,7,19,34,47
1619467200,1151,820,331,9,20,22,49
1619469000,1192,848,344,9,20,34,69
1619470800,1200,840,360,9,20,82,101
1619472600,1230,853,377,9,20,80,97
1619474400,1209,828,381,10,20,69,90
1619476200,1156,804,352,11,20,60,84
1619478000,1182,801,381,10,20,84,108
1619479800,1108,772,336,11,19,79,104
1619481600,1042,743,299,8,19,59,80
1619483400,1020,734,286,6,19,39,60
1619485200,1003,724,278,6,19,15,37
1619487000,978,696,283,5,19,24,47
1619488800,938,684,254,5,19,11,34
1619490600,913,676,237,6,19,9,33
1619492400,876,663,213,6,19,14,37
1619494200,872,650,222,5,19,11,40
1619496000,887,654,233,5,19,15,43
1619497800,873,642,230,6,19,16,45
1619499600,928,699,229,7,19,12,42
1619501400,852,628,224,6,18,13,38
1619503200,829,624,205,5,19,10,36
1619505000,833,617,217,5,19,22,46
1619506800,831,614,217,5,19,11,34
1619508600,831,618,213,4,19,38,60
1619510400,814,613,200,5,18,74,92
1619512200,814,606,208,7,18,44,66
1619514000,804,599,205,6,18,9,33
1619515800,804,598,206,5,18,7,31
1619517600,805,599,206,3,18,8,31
1619519400,806,601,205,4,18,7,31
1619521200,799,602,197,4,18,12,35
1619523000,808,610,197,5,18,10,33
1619524800,825,609,217,6,18,10,34
1619526600,858,624,233,4,18,10,45
1619528400,884,632,252,5,18,11,37
1619530200,924,655,269,6,19,15,37
1619532000,980,692,288,8,19,19,43
1619533800,1055,729,326,8,19,25,49
1619535600,1141,773,368,9,20,67,88
1619537400,1210,812,398,10,20,72,110
1619539200,1249,835,413,11,20,54,81
1619541000,1261,866,395,11,20,72,93
1619542800,1283,876,408,11,20,49,71
1619544600,1260,862,398,10,20,61,79
1619546400,1220,846,374,10,20,31,52
1619548200,1216,883,333,9,20,29,51
1619550000,1181,846,335,8,20,40,61
1619551800,1201,854,348,9,20,22,45
1619553600,1270,879,392,9,20,21,47
1619555400,1273,891,382,10,20,31,58
1619557200,1332,900,432,11,20,38,63
1619559000,1310,898,411,11,20,75,99
1619560800,1319,878,440,13,20,76,112
1619562600,1249,887,362,11,20,76,103
1619564400,1240,878,362,10,20,64,90
1619566200,1186,848,339,7,20,63,93
1619568000,1172,834,339,11,20,72,106
1619569800,1125,814,311,8,20,55,82
1619571600,1094,804,290,7,19,34,60
1619573400,1094,793,301,7,19,17,45
1619575200,1055,780,275,7,19,72,98
1619577000,1056,788,268,6,19,29,58
1619578800,1053,784,269,7,19,20,48
1619580600,1035,769,267,6,19,16,44
1619582400,1002,743,260,6,19,16,44
1619584200,991,733,259,5,19,15,43
1619586000,975,708,267,7,18,13,42
1619587800,939,705,234,5,18,11,42
1619589600,951,711,240,5,19,18,47
1619591400,956,701,255,5,19,16,44
1619593200,961,704,258,5,19,20,48
1619595000,923,691,232,4,18,22,49
1619596800,911,679,231,6,19,45,69
1619598600,925,674,251,5,19,10,36
1619600400,894,659,235,5,19,9,33
1619602200,891,655,236,5,19,7,31
1619604000,891,658,234,7,19,9,32
1619605800,883,651,232,5,19,7,32
1619607600,873,647,226,4,19,9,33
1619609400,900,657,244,4,18,10,34
1619611200,896,663,234,5,18,9,31
1619613000,941,693,248,5,18,11,33
1619614800,960,686,274,6,19,13,34
1619616600,1009,723,286,6,19,15,37
1619618400,1036,729,308,7,19,27,49
1619620200,1158,798,360,8,19,28,49
1619622000,1193,833,360,9,20,36,57
1619623800,1239,851,388,9,20,58,77
1619625600,1236,846,389,10,20,82,101
1619627400,1271,872,400,12,20,69,88
1619629200,1281,854,427,11,20,77,95
1619631000,1308,891,417,10,20,77,100
1619632800,1261,894,367,11,20,100,130
1619634600,1252,885,367,11,20,77,112
1619636400,1186,854,331,9,20,42,81
